date,currency,buy,sell,official_buy,official_sell
2017-04-01,EUR,188.1,188.1,116.6635,118.9968
2017-04-15,EUR,188.1,188.1,116.2178,118.5422
2017-04-27,EUR,188.1,188.1,119.1878,121.5716
2017-05-01,EUR,189.6,189.6,119.001,121.381
2017-05-15,EUR,189.6,189.6,119.2286,121.6132
2017-05-27,EUR,189.6,189.6,122.0491,124.4901
2017-06-01,EUR,190.2,190.2,122.6527,125.1058
2017-06-15,EUR,190.2,190.2,122.3502,124.7972
2017-06-27,EUR,190.2,190.2,122.0218,124.4622
2017-07-01,EUR,194.5,194.5,124.6564,127.1495
2017-07-15,EUR,194.5,194.5,125.3634,127.8707
2017-07-27,EUR,194.5,194.5,127.3016,129.8476
2017-08-01,EUR,190.8,190.8,128.147,130.7099
2017-08-15,EUR,190.8,190.8,127.6339,130.1866
2017-08-27,EUR,190.8,190.8,129.2702,131.8556
2017-09-01,EUR,194.5,194.5,129.0855,131.6672
2017-09-15,EUR,194.5,194.5,129.1963,131.7802
2017-09-27,EUR,194.5,194.5,133.6113,136.2835
2017-10-01,EUR,203.3,203.3,133.6143,136.2866
2017-10-15,EUR,203.3,203.3,134.3656,137.0529
2017-10-27,EUR,203.3,203.3,132.2469,134.8918
2017-11-01,EUR,203.6,203.6,132.4241,135.0726
2017-11-15,EUR,203.6,203.6,134.017,136.6973
2017-11-27,EUR,203.6,203.6,136.653,139.3861
2017-12-01,EUR,205.2,205.2,136.3359,139.0626
2017-12-15,EUR,205.2,205.2,134.9072,137.6053
2017-12-27,EUR,205.2,205.2,135.859,138.5762
2018-01-01,EUR,204.1,204.1,137.5388,140.2896
2018-01-15,EUR,204.1,204.1,139.6936,142.4875
2018-01-27,EUR,204.1,204.1,142.3136,145.1599
2018-02-01,EUR,206.9,206.9,140.7637,143.579
2018-02-15,EUR,206.9,206.9,141.2836,144.1093
2018-02-27,EUR,206.9,206.9,140.5099,143.3201
2018-03-01,EUR,208.8,208.8,139.444,142.2329
2018-03-15,EUR,208.8,208.8,140.938,143.7568
2018-03-27,EUR,208.8,208.8,141.6718,144.5052
2018-04-01,EUR,210.7,210.7,140.4313,143.2399
2018-04-15,EUR,210.7,210.7,140.8348,143.6515
2018-04-27,EUR,210.7,210.7,139.0374,141.8181
2018-05-01,EUR,212.0,212.0,138.8379,141.6147
2018-05-15,EUR,212.0,212.0,138.7688,141.5442
2018-05-27,EUR,212.0,212.0,136.9367,139.6754
2018-06-01,EUR,211.1,211.1,136.2596,138.9848
2018-06-15,EUR,211.1,211.1,135.338,138.0448
2018-06-27,EUR,211.1,211.1,136.822,139.5584
2018-07-01,EUR,212.3,212.3,137.2739,140.0194
2018-07-15,EUR,212.3,212.3,137.6746,140.4281
2018-07-27,EUR,212.3,212.3,137.0402,139.781
2018-08-01,EUR,212.8,212.8,137.6223,140.3747
2018-08-15,EUR,212.8,212.8,135.1461,137.849
2018-08-27,EUR,212.8,212.8,137.6553,140.4084
2018-09-01,EUR,210.5,210.5,136.9291,139.6677
2018-09-15,EUR,210.5,210.5,137.4378,140.1866
2018-09-27,EUR,210.5,210.5,138.3634,141.1307
2018-10-01,EUR,211.4,211.4,137.2286,139.9732
2018-10-15,EUR,211.4,211.4,136.729,139.4636
2018-10-27,EUR,211.4,211.4,135.9142,138.6325
2018-11-01,EUR,212.1,212.1,134.6851,137.3788
2018-11-15,EUR,212.1,212.1,133.9404,136.6192
2018-11-27,EUR,212.1,212.1,134.6586,137.3518
2018-12-01,EUR,213.1,213.1,134.4786,137.1682
2018-12-15,EUR,213.1,213.1,134.1174,136.7997
2018-12-27,EUR,213.1,213.1,134.6989,137.3929
2019-01-01,EUR,212.6,212.6,135.5773,138.2888
2019-01-15,EUR,212.6,212.6,135.6278,138.3404
2019-01-27,EUR,212.6,212.6,135.3841,138.0918
2019-02-01,EUR,213.0,213.0,135.1577,137.8609
2019-02-15,EUR,213.0,213.0,133.9697,136.6491
2019-02-27,EUR,213.0,213.0,134.6018,137.2938
2019-03-01,EUR,216.1,216.1,134.3312,137.0178
2019-03-15,EUR,216.1,216.1,134.5708,137.2622
2019-03-27,EUR,216.1,216.1,134.2917,136.9775
2019-04-01,EUR,214.8,214.8,134.1295,136.8121
2019-04-15,EUR,214.8,214.8,134.7315,137.4261
2019-04-27,EUR,214.8,214.8,133.4712,136.1406
2019-05-01,EUR,213.6,213.6,133.9821,136.6617
2019-05-15,EUR,213.6,213.6,133.7916,136.4674
2019-05-27,EUR,213.6,213.6,134.1232,136.8057
2019-06-01,EUR,213.9,213.9,133.9016,136.5796
2019-06-15,EUR,213.9,213.9,134.0154,136.6957
2019-06-27,EUR,213.9,213.9,135.1103,137.8125
2019-07-01,EUR,200.2,200.2,134.7947,137.4906
2019-07-15,EUR,200.2,200.2,134.3665,137.0538
2019-07-27,EUR,200.2,200.2,133.1779,135.8415
2019-08-01,EUR,195.4,195.4,132.8979,135.5559
2019-08-15,EUR,195.4,195.4,133.4448,136.1137
2019-08-27,EUR,195.4,195.4,133.1072,135.7693
2019-09-01,EUR,197.2,197.2,132.282,134.9276
2019-09-15,EUR,197.2,197.2,132.8538,135.5109
2019-09-27,EUR,197.2,197.2,131.7224,134.3568
2019-10-01,EUR,201.3,201.3,131.4186,134.047
2019-10-15,EUR,201.3,201.3,132.3079,134.9541
2019-10-27,EUR,201.3,201.3,132.6323,135.2849
2019-11-01,EUR,203.4,203.4,133.3519,136.0189
2019-11-15,EUR,203.4,203.4,132.3985,135.0465
2019-11-27,EUR,203.4,203.4,132.2634,134.9087
2019-12-01,EUR,203.0,203.0,132.4956,135.1455
2019-12-15,EUR,203.0,203.0,132.9089,135.5671
2019-12-27,EUR,203.0,203.0,132.8024,135.4584
2020-01-01,EUR,202.6,202.6,133.5247,136.1952
2020-01-15,EUR,202.6,202.6,133.1831,135.8468
2020-01-27,EUR,202.6,202.6,132.1427,134.7856
2020-02-01,EUR,200.2,200.2,132.7545,135.4096
2020-02-15,EUR,200.2,200.2,130.9981,133.6181
2020-02-27,EUR,200.2,200.2,131.2306,133.8552
2020-03-01,EUR,195.9,195.9,132.2675,134.9129
2020-03-15,EUR,195.9,195.9,133.8738,136.5513
2020-03-27,EUR,195.9,195.9,136.4313,139.1599
2020-04-01,EUR,192.0,192.0,137.4959,140.2458
2020-04-15,EUR,192.0,192.0,139.4486,142.2376
2020-04-27,EUR,192.0,192.0,139.3118,142.098
2020-05-01,EUR,192.0,192.0,139.9628,142.7621
2020-05-15,EUR,192.0,192.0,139.1992,141.9832
2020-05-27,EUR,192.0,192.0,141.0024,143.8224
2020-06-01,EUR,189.2,189.2,142.8273,145.6838
2020-06-15,EUR,189.2,189.2,144.9634,147.8627
2020-06-27,EUR,189.2,189.2,144.9669,147.8662
2020-07-01,EUR,190.2,190.2,144.8137,147.71
2020-07-15,EUR,190.2,190.2,146.3059,149.232
2020-07-27,EUR,190.2,190.2,148.6587,151.6319
2020-08-01,EUR,191.2,191.2,150.689,153.7028
2020-08-15,EUR,191.2,191.2,151.9242,154.9627
2020-08-27,EUR,191.2,191.2,151.5745,154.606
2020-09-01,EUR,192.2,192.2,152.2545,155.2996
2020-09-15,EUR,192.2,192.2,152.3566,155.4037
2020-09-27,EUR,192.2,192.2,150.6093,153.6215
2020-10-01,EUR,201.0,201.0,151.5196,154.55
2020-10-15,EUR,201.0,201.0,151.0913,154.1131
2020-10-27,EUR,201.0,201.0,151.489,154.5188
2020-11-01,EUR,200.0,200.0,149.9502,152.9492
2020-11-15,EUR,200.0,200.0,152.8275,155.8841
2020-11-27,EUR,200.0,200.0,154.2114,157.2956
2020-12-01,EUR,211.0,211.0,155.63,158.7426
2020-12-15,EUR,211.0,211.0,160.2889,163.4947
2020-12-27,EUR,211.0,211.0,161.2723,164.4977
2021-01-01,EUR,210.0,210.0,160.8065,164.0226
2021-01-15,EUR,210.0,210.0,160.4871,163.6968
2021-01-27,EUR,210.0,210.0,160.6501,163.8631
2021-02-01,EUR,209.0,209.0,160.2354,163.4401
2021-02-15,EUR,209.0,209.0,161.2734,164.4989
2021-02-27,EUR,209.0,209.0,160.5209,163.7313
2021-03-01,EUR,211.0,211.0,159.7032,162.8973
2021-03-15,EUR,211.0,211.0,159.0178,162.1982
2021-03-27,EUR,211.0,211.0,157.3936,160.5415
2021-04-01,EUR,210.0,210.0,157.208,160.3522
2021-04-15,EUR,210.0,210.0,158.323,161.4895
2021-04-27,EUR,210.0,210.0,161.1617,164.3849
2021-05-01,EUR,210.0,210.0,160.237,163.4417
2021-05-15,EUR,210.0,210.0,161.659,164.8922
2021-05-27,EUR,210.0,210.0,162.6021,165.8541
2021-06-01,EUR,213.5,213.5,162.8238,166.0803
2021-06-15,EUR,213.5,213.5,162.1351,165.3778
2021-06-27,EUR,213.5,213.5,159.9574,163.1565
2021-07-01,EUR,211.5,211.5,159.196,162.3799
2021-07-15,EUR,211.5,211.5,159.0423,162.2231
2021-07-27,EUR,211.5,211.5,159.2413,162.4261
2021-08-01,EUR,210.0,210.0,159.833,163.0297
2021-08-15,EUR,210.0,210.0,159.4774,162.6669
2021-08-27,EUR,210.0,210.0,159.7776,162.9732
2021-09-01,EUR,214.0,214.0,160.5633,163.7746
2021-09-15,EUR,214.0,214.0,160.1326,163.3353
2021-09-27,EUR,214.0,214.0,160.2396,163.4444
2021-10-01,EUR,215.5,215.5,159.2429,162.4278
2021-10-15,EUR,215.5,215.5,159.1674,162.3507
2021-10-27,EUR,215.5,215.5,159.3631,162.5504
2021-11-01,EUR,215.8,215.8,159.4366,162.6253
2021-11-15,EUR,215.8,215.8,157.5117,160.6619
2021-11-27,EUR,215.8,215.8,157.5126,160.6629
2021-12-01,EUR,218.0,218.0,157.4184,160.5668
2021-12-15,EUR,218.0,218.0,157.2861,160.4318
2021-12-27,EUR,218.0,218.0,157.5086,160.6588
2022-01-01,EUR,217.0,217.0,157.8833,161.041
2022-01-15,EUR,217.0,217.0,159.7838,162.9795
2022-01-27,EUR,217.0,217.0,156.6816,159.8152
2022-02-01,EUR,218.5,218.5,157.8372,160.9939
2022-02-15,EUR,218.5,218.5,159.5268,162.7173
2022-02-27,EUR,218.5,218.5,157.4803,160.6299
2022-03-01,EUR,216.0,216.0,157.7785,160.9341
2022-03-15,EUR,216.0,216.0,156.7817,159.9173
2022-03-27,EUR,216.0,216.0,156.4979,159.6279
2022-04-01,EUR,215.0,215.0,158.3147,161.481
2022-04-15,EUR,215.0,215.0,155.3518,158.4588
2022-04-27,EUR,215.0,215.0,152.6592,155.7124
2022-05-01,EUR,214.5,214.5,152.5074,155.5575
2022-05-15,EUR,214.5,214.5,152.2623,155.3075
2022-05-27,EUR,214.5,214.5,156.1723,159.2957
2022-06-01,EUR,216.5,216.5,154.5504,157.6414
2022-06-15,EUR,216.5,216.5,153.1227,156.1852
2022-06-27,EUR,216.5,216.5,154.2753,157.3608
2022-07-01,EUR,215.5,215.5,152.8849,155.9426
2022-07-15,EUR,215.5,215.5,148.6394,151.6122
2022-07-27,EUR,215.5,215.5,149.2821,152.2677
2022-08-01,EUR,212.0,212.0,149.3413,152.3281
2022-08-15,EUR,212.0,212.0,145.1601,148.0633
2022-08-27,EUR,212.0,212.0,140.3107,143.1169
2022-09-01,EUR,210.0,210.0,140.1219,142.9243
2022-09-15,EUR,210.0,210.0,140.0006,142.8006
2022-09-27,EUR,210.0,210.0,134.8788,137.5764
2022-10-01,EUR,216.5,216.5,138.0329,140.7936
2022-10-15,EUR,216.5,216.5,136.4943,139.2242
2022-10-27,EUR,216.5,216.5,140.3333,143.14
2022-11-01,EUR,219.0,219.0,138.9824,141.762
2022-11-15,EUR,219.0,219.0,143.8817,146.7593
2022-11-27,EUR,219.0,219.0,143.2363,146.101
2022-12-01,EUR,219.0,219.0,145.334,148.2407
2022-12-15,EUR,219.0,219.0,146.1598,149.083
2022-12-27,EUR,219.0,219.0,146.204,149.1281
2023-01-01,EUR,219.0,219.0,146.9004,149.8384
2023-01-15,EUR,219.0,219.0,147.5732,150.5247
2023-01-27,EUR,219.0,219.0,147.436,150.3847
2023-02-01,EUR,220.0,220.0,149.2517,152.2367
2023-02-15,EUR,220.0,220.0,146.2383,149.1631
2023-02-27,EUR,220.0,220.0,145.0647,147.966
2023-03-01,EUR,222.0,222.0,145.4461,148.355
2023-03-15,EUR,222.0,222.0,144.6832,147.5769
2023-03-27,EUR,222.0,222.0,146.8435,149.7804
2023-04-01,EUR,225.0,225.0,147.4277,150.3763
2023-04-15,EUR,225.0,225.0,149.1377,152.1205
2023-04-27,EUR,225.0,225.0,149.3985,152.3865
2023-05-01,EUR,224.0,224.0,148.5568,151.5279
2023-05-15,EUR,224.0,224.0,147.9543,150.9134
2023-05-27,EUR,224.0,224.0,146.6948,149.6287
2023-06-01,EUR,225.0,225.0,146.8629,149.8002
2023-06-15,EUR,225.0,225.0,148.4871,151.4568
2023-06-27,EUR,225.0,225.0,148.4386,151.4074
2023-07-01,EUR,224.0,224.0,148.3093,151.2755
2023-07-15,EUR,224.0,224.0,150.8965,153.9144
2023-07-27,EUR,224.0,224.0,148.8385,151.8153
2023-08-01,EUR,225.0,225.0,149.333,152.3197
2023-08-15,EUR,225.0,225.0,148.1678,151.1312
2023-08-27,EUR,225.0,225.0,147.7779,150.7335
2023-09-01,EUR,225.0,225.0,147.444,150.3929
2023-09-15,EUR,225.0,225.0,146.3698,149.2972
2023-09-27,EUR,225.0,225.0,144.5068,147.3969
2023-10-01,EUR,229.0,229.0,145.1467,148.0496
2023-10-15,EUR,229.0,229.0,145.0919,147.9937
2023-10-27,EUR,229.0,229.0,144.0058,146.8859
2023-11-01,EUR,236.0,236.0,143.8814,146.759
2023-11-15,EUR,236.0,236.0,145.9384,148.8572
2023-11-27,EUR,236.0,236.0,146.821,149.7574
2023-12-01,EUR,237.0,237.0,146.8562,149.7933
2023-12-15,EUR,237.0,237.0,146.4371,149.3658
2023-12-27,EUR,237.0,237.0,149.0606,152.0418
2024-01-01,EUR,240.0,240.0,148.2934,151.2593
2024-01-15,EUR,240.0,240.0,147.4123,150.3605
2024-01-27,EUR,240.0,240.0,146.1423,149.0651
2024-02-01,EUR,243.0,243.0,146.684,149.6177
2024-02-02,EUR,250.0,252.67,,
2024-02-03,EUR,250.0,252.67,,
2024-02-04,EUR,250.0,252.67,,
2024-02-15,EUR,243.0,243.0,145.0929,147.9948
2024-02-27,EUR,243.0,243.0,145.8739,148.7914
2024-03-10,EUR,240.0,240.0,147.1198,150.0622
2024-03-24,EUR,242.1621,242.774,145.4889,148.3987
2024-04-07,EUR,241.8451,242.4168,145.7708,148.6862
2024-04-21,EUR,239.6996,240.4196,143.3898,146.2576
2024-05-05,EUR,243.1737,244.4097,144.6647,147.558
2024-05-19,EUR,239.0507,240.4565,146.1197,149.0421
2024-06-02,EUR,239.4948,240.7808,145.9723,148.8917
2024-06-16,EUR,241.9133,242.6546,144.2898,147.1756
2024-06-30,EUR,239.6033,240.8222,144.5989,147.4909
2024-07-14,EUR,241.365,242.665,146.1223,149.0447
2024-07-28,EUR,241.4674,242.8295,145.8582,148.7754
2024-08-11,EUR,240.5148,241.4971,146.6962,149.6301
2024-08-25,EUR,240.114,241.3462,150.1827,153.1864
2024-09-08,EUR,239.0,241.0,146.9135,149.8518
2024-09-10,EUR,239.25,241.25,146.1379,149.0607
2024-09-11,EUR,239.25,241.25,146.0821,149.0037
2024-09-12,EUR,239.25,241.25,146.7178,149.6522
2024-09-14,EUR,239.5,241.38,146.5883,149.5201
2024-09-15,EUR,239.5,241.38,146.744,149.6789
2024-09-16,EUR,239.5,241.38,147.1717,150.1151
2024-09-17,EUR,240.0,241.88,147.136,150.0787
2024-09-18,EUR,240.0,241.88,147.0716,150.013
2024-09-19,EUR,240.0,241.88,147.6471,150.6
2024-09-20,EUR,239.67,241.5,147.6762,150.6297
2024-09-21,EUR,239.67,241.5,147.7125,150.6668
2024-09-22,EUR,240.2,242.1,147.5868,150.5385
2024-09-23,EUR,240.2,242.1,147.3918,150.3396
2024-09-24,EUR,240.2,242.1,148.0473,151.0082
2024-09-25,EUR,240.2,242.1,147.1089,150.0511
2024-09-26,EUR,241.8,243.7,148.0324,150.993
2024-09-29,EUR,244.8,247.0,147.6549,150.608
2024-09-30,EUR,245.4,248.0,147.3056,150.2517
2024-10-01,EUR,245.4,248.0,146.9012,149.8392
2024-10-02,EUR,246.6,249.6,146.79,149.7258
2024-10-03,EUR,246.6,249.6,146.7265,149.661
2024-10-05,EUR,247.0,250.67,146.3496,149.2766
2024-10-06,EUR,248.2,251.6,146.1293,149.0519
2024-10-07,EUR,248.2,251.6,145.8949,148.8128
2024-10-08,EUR,248.2,251.6,145.9284,148.847
2024-10-09,EUR,248.8,252.4,145.6264,148.5389
2024-10-10,EUR,247.6,250.6,145.5747,148.4862
2024-10-11,EUR,246.4,249.4,145.5443,148.4552
2024-10-13,EUR,245.6,248.6,145.4136,148.3219
2024-10-14,EUR,245.6,248.6,145.5236,148.4341
2024-10-15,EUR,245.6,248.6,145.5801,148.4917
2024-10-16,EUR,245.6,248.6,145.0556,147.9567
2024-10-17,EUR,245.6,248.6,144.9482,147.8472
2024-10-18,EUR,245.0,247.67,144.9421,147.8409
2024-10-19,EUR,245.0,247.67,145.0646,147.9659
2024-10-20,EUR,245.8,248.6,145.06,147.9612
2024-10-21,EUR,245.8,248.6,144.9895,147.8893
2024-10-23,EUR,245.6,248.4,144.0363,146.917
2024-10-24,EUR,245.6,248.4,144.2047,147.0888
2024-10-27,EUR,245.6,248.4,144.2098,147.094
2024-10-28,EUR,245.6,248.4,143.8762,146.7537
2024-10-29,EUR,245.6,248.4,144.0296,146.9102
2024-10-30,EUR,245.8,248.6,144.2423,147.1271
2024-10-31,EUR,245.8,248.6,144.696,147.5899
2024-11-01,EUR,245.8,248.6,144.7052,147.5993
2024-11-02,EUR,245.8,248.6,144.5808,147.4724
2024-11-03,EUR,245.8,248.6,144.5229,147.4134
2024-11-04,EUR,245.8,248.6,145.0156,147.9159
2024-11-05,EUR,245.8,248.6,144.7653,147.6606
2024-11-06,EUR,245.8,248.6,143.5599,146.4311
2024-11-07,EUR,245.8,248.6,143.2598,146.125
2024-11-08,EUR,246.2,248.8,143.9658,146.8451
2024-11-09,EUR,246.2,248.8,143.3921,146.2599
2024-11-10,EUR,246.4,249.0,143.8307,146.7073
2024-11-11,EUR,246.8,249.0,143.3297,146.1963
2024-11-12,EUR,247.6,250.2,142.8128,145.6691
2024-11-13,EUR,247.6,250.2,141.9708,144.8102
2024-11-14,EUR,247.6,250.2,141.5652,144.3965
2024-11-15,EUR,247.6,250.2,141.5652,144.3965
2024-11-16,EUR,247.6,250.2,140.7634,143.5787
2024-11-17,EUR,247.6,250.2,141.3526,144.1797
2024-11-18,EUR,247.6,250.2,140.7296,143.5442
2024-11-19,EUR,247.6,250.2,141.3632,144.1905
2024-11-20,EUR,248.6,251.0,141.3649,144.1922
2024-11-21,EUR,250.2,252.2,141.3649,144.1922
2024-11-22,EUR,250.2,252.2,140.1161,142.9184
2024-11-23,EUR,248.33,250.33,139.8246,142.6211
2024-11-24,EUR,250.6,252.6,140.4197,143.2281
2024-11-25,EUR,250.6,252.6,140.6299,143.4425
2024-11-26,EUR,251.4,253.6,139.9877,142.7875
2024-11-27,EUR,250.0,252.0,140.5029,143.313
2024-11-28,EUR,250.0,252.0,140.5029,143.313
2024-11-29,EUR,251.4,253.6,141.0422,143.863
2024-11-30,EUR,251.4,253.6,141.0957,143.9176
2024-12-01,EUR,251.4,253.6,141.8383,144.6751
2024-12-02,EUR,251.4,253.6,141.8383,144.6751
2024-12-03,EUR,251.4,253.6,140.337,143.1437
2024-12-04,EUR,252.2,254.4,140.638,143.4508
2024-12-05,EUR,252.4,254.4,140.638,143.4508
2024-12-06,EUR,252.8,254.8,141.0803,143.9019
2024-12-08,EUR,253.6,255.6,141.7404,144.5752
2024-12-09,EUR,253.6,255.6,140.7588,143.574
2024-12-10,EUR,253.6,255.6,140.7458,143.5607
2024-12-11,EUR,253.6,255.6,140.7458,143.5607
2024-12-12,EUR,257.33,259.33,140.611,143.4232
2024-12-13,EUR,254.67,257.33,140.611,143.4232
2024-12-14,EUR,254.67,257.33,140.0771,142.8786
2024-12-15,EUR,254.67,257.33,140.9784,143.798
2024-12-16,EUR,254.67,257.33,140.8982,143.7162
2024-12-17,EUR,253.0,255.67,140.8982,143.7162
2024-12-18,EUR,253.0,255.67,140.837,143.6537
2024-12-19,EUR,251.67,254.67,140.4187,143.2271
2024-12-20,EUR,251.0,253.67,139.2922,142.078
2024-12-21,EUR,248.67,251.67,139.2637,142.049
2024-12-22,EUR,247.67,250.67,140.9987,143.8187
2024-12-23,EUR,246.67,249.67,140.5931,143.405
2024-12-24,EUR,246.67,249.67,140.5931,143.405
2024-12-25,EUR,245.67,249.0,140.2587,143.0639
2024-12-26,EUR,245.67,249.0,140.8445,143.6614
2024-12-27,EUR,245.67,249.0,141.0817,143.9033
2024-12-28,EUR,245.67,249.0,141.3678,144.1952
2024-12-29,EUR,240.0,243.33,141.7869,144.6226
2024-12-30,EUR,240.0,243.0,141.3926,144.2205
2024-12-31,EUR,239.33,242.33,141.3926,144.2205
2025-01-01,EUR,240.33,243.67,140.6247,143.4372
2025-01-02,EUR,241.67,245.0,140.7278,143.5424
2025-01-03,EUR,241.33,244.33,140.0238,142.8243
2025-01-04,EUR,241.33,244.33,140.1765,142.98
2025-01-05,EUR,241.67,244.67,140.4767,143.2862
2025-01-06,EUR,247.33,251.0,140.1042,142.9063
2025-01-07,EUR,247.33,251.0,140.6137,143.426
2025-01-08,EUR,247.33,251.0,140.6137,143.426
2025-01-09,EUR,247.0,250.67,140.1452,142.9481
2025-01-10,EUR,247.0,250.67,140.0963,142.8982
2025-01-11,EUR,247.0,250.67,139.5334,142.3241
2025-01-12,EUR,247.0,250.67,140.1452,142.9481
2025-01-13,EUR,247.0,250.67,139.5413,142.3321
2025-01-14,EUR,249.0,252.33,,
2025-01-15,EUR,249.0,252.33,139.9408,142.7396
2025-01-16,EUR,249.0,252.33,139.7341,142.5288
2025-01-17,EUR,249.0,252.33,140.0304,142.831
2025-01-18,EUR,249.0,252.33,139.5084,142.2986
2025-01-19,EUR,249.0,252.33,139.5084,142.2986
2025-01-20,EUR,249.0,252.33,139.4842,142.2739
2025-01-21,EUR,249.33,252.67,140.5079,143.3181
2025-01-22,EUR,249.33,252.67,140.9047,143.7228
2025-01-23,EUR,249.33,252.67,140.7382,143.553
2025-01-24,EUR,249.33,252.67,140.7462,143.5611
2025-01-25,EUR,249.33,252.67,141.5546,144.3857
2025-01-26,EUR,249.33,252.67,142.2106,145.0548
2025-01-27,EUR,249.33,252.67,141.0426,143.8635
2025-01-28,EUR,249.33,252.67,140.8973,143.7152
2025-01-29,EUR,249.33,252.67,140.9317,143.7503
2025-01-30,EUR,249.33,252.67,140.8737,143.6912
2025-01-31,EUR,250.0,252.67,140.3992,143.2072
2025-02-01,EUR,250.0,252.67,140.2847,143.0904
2025-02-04,EUR,250.0,252.67,139.9449,142.7438
2025-02-06,EUR,250.0,252.67,140.6149,143.4272
2025-02-08,EUR,250.0,252.67,139.8162,142.6125
2025-02-09,EUR,250.0,252.67,139.8162,142.6125
2025-02-21,EUR,250.0,252.67,140.7148,143.5291
2025-02-22,EUR,250.0,252.67,141.2738,144.0993
2025-02-25,EUR,250.0,252.67,141.7405,144.5753
2025-02-26,EUR,246.0,252.0,141.5806,144.4122
2025-02-27,EUR,246.0,252.0,141.1965,144.0204
2025-03-02,EUR,249.33,252.0,140.7931,143.609
2025-03-04,EUR,249.33,252.0,141.3199,144.1463
2025-03-05,EUR,249.33,252.0,142.5296,145.3802
2025-03-06,EUR,249.33,252.0,144.6839,147.5776
2016-01-01,GBP,220.5,220.5,159.4677,162.6571
2016-01-15,GBP,220.5,220.5,155.878,158.9956
2016-01-27,GBP,220.5,220.5,155.078,158.1796
2016-02-01,GBP,223.0,223.0,153.9751,157.0546
2016-02-15,GBP,223.0,223.0,153.95,157.029
2016-02-27,GBP,223.0,223.0,149.7235,152.718
2016-03-01,GBP,225.5,225.5,151.5548,154.5859
2016-03-15,GBP,225.5,225.5,157.3275,160.474
2016-03-27,GBP,225.5,225.5,155.4705,158.5799
2016-04-01,GBP,224.1,224.1,155.4943,158.6042
2016-04-15,GBP,224.1,224.1,154.0216,157.102
2016-04-27,GBP,224.1,224.1,159.2653,162.4506
2016-05-01,GBP,231.0,231.0,159.2323,162.4169
2016-05-15,GBP,231.0,231.0,157.4984,160.6484
2016-05-27,GBP,231.0,231.0,160.7428,163.9577
2016-06-01,GBP,228.5,228.5,158.841,162.0178
2016-06-15,GBP,228.5,228.5,154.6596,157.7528
2016-06-27,GBP,228.5,228.5,147.4311,150.3797
2016-07-01,GBP,216.2,216.2,146.8578,149.795
2016-07-15,GBP,216.2,216.2,147.4389,150.3877
2016-07-27,GBP,216.2,216.2,145.3494,148.2564
2016-08-01,GBP,213.0,213.0,145.3265,148.233
2016-08-15,GBP,213.0,213.0,141.2756,144.1011
2016-08-27,GBP,213.0,213.0,142.7001,145.5541
2016-09-01,GBP,213.5,213.5,142.7652,145.6205
2016-09-15,GBP,213.5,213.5,143.9381,146.8169
2016-09-27,GBP,213.5,213.5,140.8647,143.682
2016-10-01,GBP,204.0,204.0,140.9842,143.8039
2016-10-15,GBP,204.0,204.0,132.4044,135.0525
2016-10-27,GBP,204.0,204.0,134.5155,137.2058
2016-11-01,GBP,210.1,210.1,134.0339,136.7146
2016-11-15,GBP,210.1,210.1,138.3674,141.1347
2016-11-27,GBP,210.1,210.1,137.9306,140.6892
2016-12-01,GBP,220.4,220.4,138.2734,141.0389
2016-12-15,GBP,220.4,220.4,138.6325,141.4051
2016-12-27,GBP,220.4,220.4,135.6645,138.3778
2017-01-01,GBP,217.1,217.1,136.4383,139.1671
2017-01-15,GBP,217.1,217.1,133.8929,136.5708
2017-01-27,GBP,217.1,217.1,87.8967,89.6546
2017-02-01,GBP,218.9,218.9,87.8967,89.6546
2017-02-15,GBP,218.9,218.9,136.5705,139.3019
2017-02-27,GBP,218.9,218.9,135.7874,138.5031
2017-03-01,GBP,215.6,215.6,135.5684,138.2798
2017-03-15,GBP,215.6,215.6,133.148,135.811
2017-03-27,GBP,215.6,215.6,137.0415,139.7823
2017-04-01,GBP,220.8,220.8,137.4905,140.2403
2017-04-15,GBP,220.8,220.8,137.1402,139.883
2017-04-27,GBP,220.8,220.8,140.3767,143.1842
2017-05-01,GBP,221.7,221.7,141.1006,143.9226
2017-05-15,GBP,221.7,221.7,140.5877,143.3995
2017-05-27,GBP,221.7,221.7,139.6437,142.4366
2017-06-01,GBP,217.0,217.0,140.4894,143.2992
2017-06-15,GBP,217.0,217.0,139.1746,141.9581
2017-06-27,GBP,217.0,217.0,138.8363,141.613
2017-07-01,GBP,219.9,219.9,142.1098,144.952
2017-07-15,GBP,219.9,219.9,143.2296,146.0942
2017-07-27,GBP,219.9,219.9,142.3496,145.1966
2017-08-01,GBP,211.0,211.0,143.0247,145.8852
2017-08-15,GBP,211.0,211.0,140.5263,143.3368
2017-08-27,GBP,211.0,211.0,139.6807,142.4743
